Colony,Treatment,Time,Ant,Behavior,Location/Origin,Source/Destination,Notes
208,5,0:59:29,WG**,BC,good,old?,#1
208,5,0:59:37,GWG*,L,good,,
208,5,0:59:43,*GGY,E,good,,
208,5,0:59:44,**P*,TA,good,old?,
208,5,0:59:44,YOGY,BC,good,old?,
208,5,0:59:46,BG**,L,good,,
208,5,0:59:46,OPP*,L,good,,
208,5,0:59:49,GB*Y,TA,good,old?,
208,5,0:59:49,PP*Y,BC,good,old?,
208,5,0:59:53,GYO*,L,good,,
208,5,0:59:55,GOW*,TA,good,old?,
208,5,0:59:55,PB**,BC,good,old?,#1 Large pink
208,5,1:00:00,OBG*,TA,good,old?,
208,5,1:00:00,PWWPY,BC,good,old?,3 colors on gaster
208,5,1:00:03,GBO*,TA,good,old?,
208,5,1:00:03,GWWP,BC,good,old?,
208,5,1:00:06,OPOB,BC,good,old?,
208,5,1:00:06,YYOW,TA,good,old?,
208,5,1:00:09,**P*,L,good,,
208,5,1:00:14,GB*Y,L,good,,
208,5,1:00:20,YYOW,L,good,,
208,5,1:00:21,OBG*,L,good,,
208,5,1:00:22,GGPY,L,good,,
208,5,1:00:37,GBO*,L,good,,
208,5,1:00:42,GOW*,L,good,,
208,5,1:01:12,GB**,L,good,,
208,5,1:01:45,WGBG,TB,good,old?,#2
208,5,1:01:52,GO*G,TA,good,old?,
208,5,1:01:52,WWGY,BC,good,old?,
208,5,1:02:06,GYO*,TB,good,old?,
208,5,1:02:12,GWG*,TB,good,old?,
208,5,1:02:31,*WYW,BC,good,old?,
208,5,1:02:31,Y*YG,TA,good,old?,
208,5,1:02:47,GO*G,L,good,,
208,5,1:02:49,OPP*,TB,good,old?,
208,5,1:02:53,WGBG,L,good,,#2
208,5,1:02:58,WLLO,TB,good,old?,
208,5,1:03:02,Y*YG,L,good,,
208,5,1:03:12,*G*P,TB,good,old?,
208,5,1:03:15,GYO*,L,good,,
208,5,1:03:20,OBG*,TB,good,old?,
208,5,1:03:21,GWG*,L,good,,
208,5,1:03:34,GBO*,TB,good,old?,
208,5,1:03:46,GOW*,TA,good,old?,
208,5,1:03:46,L*LW,BC,good,old?,
208,5,1:04:12,GOYL,TA,good,old?,
208,5,1:04:12,WPWG,BC,good,old?,
208,5,1:04:16,GGYO,TB,good,old?,#1
208,5,1:04:32,GOW*,L,good,,
208,5,1:04:33,*G*P,L,good,,
208,5,1:04:36,OBG*,L,good,,
208,5,1:04:48,GGY*,L,good,,#2
208,5,1:04:55,GB*Y,TA,good,old?,
208,5,1:04:55,OYWB,BC,good,old?,
208,5,1:05:08,*GGY,L,good,,
208,5,1:05:19,*GGY,E,good,,
208,5,1:05:24,GB*Y,L,good,,
208,5,1:06:20,G*GY,TA,good,old?,
208,5,1:06:20,PG**,BC,good,old?,
208,5,1:06:40,****,L,good,,
208,5,1:06:44,GBO*,L,good,,
208,5,1:07:23,GOYL,L,good,,
208,5,1:07:26,*LYGL,BC,good,old?,3 colors on gaster
208,5,1:07:26,BG**,TA,good,old?,
208,5,1:07:33,WY**,E,good,,
208,5,1:07:43,GGYO,L,good,,#1
